,id,123call,2appCat.social,123calltime,2appCat.entertainment,2sms,123appCat.travel,2appCat.travel,3appCat.entertainment,3circumplex.valence,3mood,1appCat.other,1appCat.office,2mood,3sms,2appCat.finance,2smstime,123appCat.communication,1appCat.unknown,123appCat.entertainment,weekday_0,target,123activity,2appCat.weather,1appCat.social,3calltime,3appCat.other,2circumplex.valence,1appCat.weather,123appCat.utilities,3smstime,1circumplex.valence,1appCat.utilities,1appCat.communication,1appCat.travel,123circumplex.valence,123appCat.other,123appCat.builtin,3screen,1mood,1appCat.builtin,3appCat.unknown,2appCat.game,3circumplex.arousal,weekday_4,2calltime,3appCat.social,123appCat.weather,123circumplex.arousal,2appCat.utilities,123mood,2activity,3appCat.finance,3call,2appCat.office,weekday_3,123appCat.finance,1screen,1calltime,weekday_1,1appCat.entertainment,3activity,3appCat.utilities,2appCat.builtin,1appCat.finance,1smstime,1activity,3appCat.office,2call,1call,2appCat.communication,weekday_5,2appCat.other,1sms,weekday_6,2circumplex.arousal,2appCat.unknown,2screen,123sms,1circumplex.arousal,123appCat.social,123appCat.game,3appCat.travel,1appCat.game,123appCat.office,123screen,3appCat.game,weekday_2,123appCat.unknown,3appCat.builtin,123smstime,3appCat.communication,3appCat.weather
32,AS14.01,9,36.636,954.0,46.662,1,68.05357142857143,37.305,53.023999999999994,0.2,6.2,12.137166666666666,29.698749999999997,6.4,0,7.025333333333332,947.0,53.5101525974026,25.036275,49.79691666666667,1,6.0,0.1669324562346523,30.386,50.046611111111105,948.0,29.968875,0.5,30.386,24.88203333333333,942.8333333333334,0.8,30.086,53.4420306122449,38.43680606679742,0.5,19.557952380952386,12.278316666666667,153.665871795426,6.8,12.134396226415095,23.76984375,71.41992857142858,0.2,0,964.0,75.14166666666667,30.386,0.3333333333333333,39.207,6.466666666666668,0.2368802192399581,6.193,6,29.698749999999997,0,7.601533333333332,67.06764357868985,982.448275862069,0,31.44866666666667,0.13405010398938866,23.029,7.781159574468084,10.85075,914.6666666666666,0.14274111580506366,57.402,3,0,51.6970625,0,14.020428571428573,0,0,0.6,23.76984375,47.61365115919778,1,0.2,64.98856666666667,72.83847368421053,70.41884615384616,71.41992857142858,57.402,89.03429395114996,71.41992857142857,0,23.102526515151514,14.269172727272727,947.0,55.09552631578947,30.386
33,AS14.01,13,50.046611111111105,958.0,31.44866666666667,0,76.185,33.81393650158004,46.662,0.5,6.4,11.093,3.01,6.8,1,10.85075,942.8333333333334,50.05364010282776,25.036275,89.58776923076924,0,6.75,0.14229573803072065,30.386,74.9680465116279,964.0,14.020428571428573,0.8,30.386,54.4065,947.0,0.0,89.366,47.541687179487184,83.961,0.42857142857142855,12.501263157894735,7.712917112299465,47.61365115919778,6.0,4.982505747126436,23.76984375,71.41992857142858,0.6,0,981.8333333333334,36.636,30.386,0.5333333333333333,30.086,6.4,0.14274111580506366,7.025333333333332,3,29.698749999999997,0,7.583461538461537,76.77219898238472,956.0,1,122.121375,0.2368802192399581,39.207,12.134396226415095,5.684333333333332,914.6666666666666,0.07896105611559796,33.16165625,0,10,53.4420306122449,0,12.137166666666666,0,0,0.2,23.76984375,67.06764357868985,1,0.8,62.521876712328776,72.83847368421053,37.305,71.41992857142858,3.01,65.64165258575491,71.41992857142857,0,23.102526515151514,7.781159574468084,947.0,51.6970625,30.386
34,AS14.01,10,74.9680465116279,956.0,122.121375,0,83.961,83.961,31.44866666666667,0.8,6.8,29.80316666666667,29.698749999999997,6.0,0,5.684333333333332,942.8333333333334,56.20113151927439,29.402875,87.65561538461539,0,6.6,0.10154223462257886,30.386,68.55253571428571,980.741935483871,12.137166666666666,0.0,30.386,33.20853846153846,942.8333333333334,0.5,22.2893,69.43750675675675,38.43680606679742,0.42857142857142855,17.677777777777774,8.318459530026107,67.06764357868985,6.75,10.026873786407767,23.76984375,71.41992857142858,0.2,0,956.0,50.046611111111105,30.386,0.5,89.366,6.5,0.07896105611559796,10.85075,0,3.01,0,8.611642857142858,169.09728345720782,982.448275862069,0,34.103,0.14274111580506366,30.086,4.982505747126436,10.7635,632.0,0.09837411239050677,33.16165625,10,0,47.541687179487184,0,11.093,1,0,0.8,23.76984375,76.77219898238472,1,0.5,67.90939325842696,72.83847368421053,35.33914107042445,71.41992857142858,3.01,102.11447641759544,71.41992857142857,1,29.402875,12.134396226415095,632.0,53.4420306122449,30.386
35,AS14.01,10,68.55253571428571,956.0,34.103,1,83.961,33.81393650158004,122.121375,0.0,6.0,16.249666666666666,29.698749999999997,6.75,0,10.7635,632.0,53.438451310861424,25.036275,115.03858823529413,0,7.0,0.09288116339206022,30.386,124.10970270270269,956.0,11.093,0.5,30.386,33.46076923076923,942.8333333333334,0.6,33.365,47.06153403141362,38.43680606679742,0.35714285714285715,19.04861111111111,7.390893975903613,76.77219898238472,6.6,8.460123188405797,23.76984375,71.41992857142858,0.8,0,981.8333333333334,74.9680465116279,30.386,0.35714285714285715,22.2893,6.428571428571429,0.09837411239050677,5.684333333333332,10,29.698749999999997,1,8.093187499999999,94.38966092159006,982.448275862069,0,130.06842857142857,0.07896105611559796,89.366,10.026873786407767,8.721833333333333,914.6666666666666,0.10130832167007592,3.01,0,0,69.43750675675675,0,29.80316666666667,0,0,0.5,29.402875,169.09728345720782,1,-0.2,90.14033333333332,72.83847368421053,83.961,71.41992857142858,3.01,106.53220724339931,71.41992857142857,0,29.402875,4.982505747126436,632.0,47.541687179487184,30.386
36,AS14.01,2,124.10970270270269,847.0,130.06842857142857,0,23.656999999999996,33.81393650158004,34.103,0.5,6.75,9.755333333333333,15.20425,6.6,1,8.721833333333333,942.8333333333334,52.5090501002004,25.036275,89.89022222222222,0,6.4,0.11859446455391613,30.386,71.95238461538463,980.741935483871,29.80316666666667,0.6,30.386,19.78577272727273,632.0,0.8,16.275363636363636,43.3532,23.656999999999996,0.6428571428571429,18.602722222222226,8.682511392405063,169.09728345720782,7.0,7.982642857142857,29.402875,71.41992857142858,0.5,1,981.8333333333334,68.55253571428571,30.386,0.14285714285714285,33.365,6.7857142857142865,0.10130832167007592,10.7635,0,29.698749999999997,0,10.584923076923078,129.20111110651936,847.0,0,71.03766666666667,0.09837411239050677,22.2893,8.460123188405797,14.073,476.0,0.15951064096909748,33.16165625,0,2,47.06153403141362,0,16.249666666666666,1,0,-0.2,23.76984375,94.38966092159006,2,0.2,95.47321794871796,72.83847368421053,35.33914107042445,71.41992857142858,15.20425,126.92960091468387,71.41992857142857,0,29.402875,10.026873786407767,554.0,69.43750675675675,30.386
37,AS14.01,7,71.95238461538463,817.0,71.03766666666667,1,56.20585714285714,23.656999999999996,130.06842857142857,0.6,6.6,37.6585,29.698749999999997,7.0,0,14.073,476.0,43.39043410852714,25.036275,94.63781481481482,0,8.0,0.11767694772418355,30.386,25.63705,980.741935483871,16.249666666666666,0.8,30.386,23.36868181818182,942.8333333333334,0.6,30.1717,24.078694444444448,59.632052631578944,0.6666666666666666,21.221166666666665,29.95052644230769,94.38966092159006,6.4,81.14995967741935,23.76984375,71.41992857142858,-0.2,0,847.0,124.10970270270269,30.386,-0.2,16.275363636363636,6.666666666666668,0.15951064096909748,8.721833333333333,0,15.20425,0,11.48225,55.94873863187705,805.0,0,91.40027272727274,0.10130832167007592,33.365,7.982642857142857,12.738,914.6666666666666,0.09569802163712014,33.16165625,2,5,43.3532,1,9.755333333333333,0,0,0.2,23.76984375,129.20111110651936,1,-0.6,86.2883,116.518,35.33914107042445,116.518,15.20425,97.70639798322912,71.41992857142857,0,23.102526515151514,8.460123188405797,476.0,47.06153403141362,30.386
38,AS14.01,11,25.63705,971.0,91.40027272727274,0,51.36491666666666,59.632052631578944,71.03766666666667,0.8,7.0,24.22771428571428,29.698749999999997,6.4,1,12.738,942.8333333333334,41.59698418972332,25.036275,93.4906,0,7.5,0.10632648661508427,30.386,59.111000000000004,847.0,9.755333333333333,0.6,30.386,24.03073333333333,476.0,1.0,25.02654166666667,47.73143859649122,17.478333333333335,0.8,23.89878947368421,36.688509695290854,129.20111110651936,8.0,23.525662650602413,23.76984375,116.518,0.2,0,805.0,71.95238461538463,30.386,-0.06666666666666668,30.1717,7.133333333333334,0.09569802163712014,14.073,2,29.698749999999997,0,13.1385,130.04096874594688,1241.0,0,108.49526666666668,0.15951064096909748,16.275363636363636,81.14995967741935,17.192122403926483,1241.0,0.06820281010186964,15.20425,5,4,24.078694444444448,0,37.6585,1,1,-0.6,23.76984375,55.94873863187705,2,0.2,46.85390243902439,116.518,23.656999999999996,71.41992857142858,15.20425,106.9277386715188,71.41992857142857,0,23.102526515151514,7.982642857142857,858.0,43.3532,30.386
39,AS14.01,9,59.111000000000004,999.0,108.49526666666668,1,53.88381818181818,17.478333333333335,91.40027272727274,0.6,6.4,12.333833333333333,29.698749999999997,8.0,0,16.191662681704262,1241.0,42.85991228070176,33.2385,119.10025714285715,1,7.4,0.07453099272640876,30.386,55.895,805.0,37.6585,1.0,30.386,26.875714285714288,942.8333333333334,0.75,38.296,61.83357142857143,38.43680606679742,0.7857142857142857,24.71305263157895,47.80611538461538,55.94873863187705,7.5,7.818207547169813,23.76984375,71.41992857142858,-0.6,0,1241.0,25.63705,30.386,-0.2857142857142857,25.02654166666667,7.2857142857142865,0.06820281010186964,12.738,5,29.698749999999997,0,12.738,167.52644447927136,982.448275862069,0,170.63077777777778,0.09569802163712014,30.1717,23.525662650602413,17.192122403926483,914.6666666666666,0.049092970521542,33.16165625,4,0,47.73143859649122,0,24.22771428571428,0,0,0.2,23.76984375,130.04096874594688,1,-0.5,37.20367741935485,116.518,59.632052631578944,71.41992857142858,26.4978125,99.26997206863749,116.518,0,33.2385,81.14995967741935,1241.0,24.078694444444448,30.386
40,AS14.01,10,55.895,930.0,170.63077777777778,0,29.476999999999997,33.81393650158004,108.49526666666668,1.0,8.0,24.414,29.698749999999997,7.5,1,16.191662681704262,942.8333333333334,45.17794202898551,29.29,84.86251724137931,0,6.0,0.06477904146690014,30.386,56.27729166666667,1241.0,24.22771428571428,0.75,30.386,20.219952380952385,1241.0,0.6,12.370882352941177,41.33827131782946,36.6762,0.7857142857142857,21.339625,17.188387096774193,130.04096874594688,7.4,17.019568965517244,23.76984375,71.41992857142858,0.2,0,981.8333333333334,59.111000000000004,30.386,-0.07142857142857142,38.296,7.642857142857142,0.049092970521542,15.247829348370926,4,29.698749999999997,0,6.8758333333333335,95.45833871249225,722.0,1,51.7329411764706,0.06820281010186964,25.02654166666667,7.818207547169813,6.8758333333333335,914.6666666666666,0.07050548088338955,33.16165625,0,6,61.83357142857143,0,12.333833333333333,0,0,-0.5,33.2385,167.52644447927136,1,0.0,56.89222857142857,51.176,17.478333333333335,51.176,26.4978125,114.80311628386032,71.41992857142857,0,31.92233333333333,23.525662650602413,1241.0,47.73143859649122,30.386
41,AS14.01,7,56.27729166666667,770.0,51.7329411764706,0,94.63168421052632,36.6762,170.63077777777778,0.75,7.5,15.14875,30.796,7.4,0,6.8758333333333335,942.8333333333334,38.103796407185634,25.036275,64.55573134328358,0,6.5,0.08422695086465486,30.386,45.81879090909091,980.741935483871,12.333833333333333,0.6,30.386,17.02748888888889,942.8333333333334,0.0,19.171703703703702,33.12785869565217,115.33007142857143,0.42857142857142855,18.549879999999998,10.173690170940171,167.52644447927136,6.0,5.749033195020747,33.2385,51.176,-0.5,0,722.0,55.895,30.386,-0.07142857142857142,12.370882352941177,6.928571428571429,0.07050548088338955,15.247829348370926,0,29.698749999999997,0,14.025738095238097,90.38897895812988,1052.0,0,42.94320833333333,0.049092970521542,38.296,17.019568965517244,15.217388888888891,914.6666666666666,0.118443242712736,33.16165625,6,1,41.33827131782946,0,24.414,0,0,0.0,29.29,95.45833871249225,0,0.2,47.87158394160584,71.47925000000002,35.33914107042445,78.247,30.796,98.34004106549573,71.41992857142857,1,31.92233333333333,7.818207547169813,930.3703703703703,61.83357142857143,30.386
42,AS14.01,11,45.81879090909091,919.0,42.94320833333333,0,94.63168421052632,115.33007142857143,51.7329411764706,0.6,7.4,23.54526086956522,90.481,6.0,0,15.217388888888891,942.8333333333334,35.421465250965255,25.036275,47.504977011494255,0,6.4,0.09695511141144968,30.386,64.69418867924529,722.0,24.414,0.0,30.386,17.821866666666672,942.8333333333334,0.6666666666666666,21.3356875,33.75685853658537,38.43680606679742,0.38461538461538464,22.173452380952376,12.537434645669293,95.45833871249225,6.5,16.428859090909093,29.29,78.247,0.0,0,1052.0,56.27729166666667,30.386,0.15384615384615385,19.171703703703702,6.642857142857142,0.118443242712736,6.8758333333333335,6,30.796,1,13.718983606557375,94.50668584034507,1182.0,0,46.323310344827576,0.07050548088338955,12.370882352941177,5.749033195020747,13.040894736842105,914.6666666666666,0.10191661063822348,33.16165625,1,4,33.12785869565217,0,15.14875,0,0,0.2,23.76984375,90.38897895812988,0,0.3333333333333333,52.51077005347593,71.47925000000002,36.6762,71.41992857142858,45.71725,93.27639074502169,51.176,0,29.29,17.019568965517244,930.3703703703703,41.33827131782946,30.386
43,AS14.01,9,64.69418867924529,1119.0,46.323310344827576,0,108.91353333333332,33.81393650158004,42.94320833333333,0.0,6.0,14.260133333333336,29.698749999999997,6.5,0,13.040894736842105,942.8333333333334,39.21966285714286,25.036275,46.42587341772152,0,6.2,0.08986610868646686,30.386,44.42592957746479,1052.0,15.14875,0.6666666666666666,30.386,18.60319642857143,942.8333333333334,0.0,14.059384615384614,46.42470096463022,19.082,0.15384615384615385,19.057239130434784,10.253963585434176,90.38897895812988,6.4,9.175747035573123,23.76984375,71.41992857142858,0.2,1,1182.0,45.81879090909091,30.386,-0.3076923076923077,21.3356875,6.2857142857142865,0.10191661063822348,15.217388888888891,1,90.481,0,15.031672413793107,79.85759328639328,1073.0,0,49.755038461538454,0.118443242712736,19.171703703703702,16.428859090909093,25.41133333333333,914.6666666666666,0.04923847270844108,30.796,4,4,33.75685853658537,0,23.54526086956522,0,0,0.3333333333333333,23.76984375,94.50668584034507,0,-1.2,49.67136752136752,78.247,115.33007142857143,71.41992857142858,45.71725,87.62317544256734,78.247,0,23.102526515151514,5.749033195020747,930.3703703703703,33.12785869565217,30.386
44,AS14.01,10,44.42592957746479,1137.0,49.755038461538454,0,22.165375,19.082,46.323310344827576,0.6666666666666666,6.5,22.100125,29.698749999999997,6.4,0,25.41133333333333,942.8333333333334,42.00292018779343,25.036275,58.904704225352106,0,6.8,0.09261479818466344,30.386,71.93782758620691,1182.0,23.54526086956522,0.0,30.386,15.543690476190474,942.8333333333334,0.4,9.899384615384617,44.56608130081301,22.605857142857147,0.3076923076923077,20.26617391304348,11.870138345864664,94.50668584034507,6.2,10.197026041666666,23.76984375,71.41992857142858,0.3333333333333333,0,1073.0,64.69418867924529,30.386,-0.3076923076923077,14.059384615384614,6.357142857142858,0.04923847270844108,13.040894736842105,4,29.698749999999997,0,14.727772727272727,80.38578571437246,1174.0,0,96.5766875,0.10191661063822348,21.3356875,9.175747035573123,17.192122403926483,1427.0,0.12668931120732582,90.481,4,2,46.42470096463022,1,14.260133333333336,1,0,-1.2,23.76984375,79.85759328639328,1,0.2,56.6616339869281,72.83847368421053,35.33914107042445,71.41992857142858,90.481,85.0922175936493,71.41992857142857,0,23.102526515151514,16.428859090909093,1427.0,33.75685853658537,30.386
