id,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,target,smstime,calltime,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
AS14.06,7.3076923076923075,0.15384615384615385,0.7692307692307693,0.13519994862513712,72.75063609274883,3,0,42.65475,41.5231,11.752674603174603,,,24.048461538461538,14.2446875,67.99897333333334,43.398153846153846,,,,7.6,903.0,1007.0,0,0,0,0,1,0,0
AS14.06,7.538461538461538,0.15384615384615385,0.8461538461538461,0.14598200280006388,74.39587703414719,3,1,35.38722727272727,38.001856643356646,10.306299516908213,,,25.985,25.448999999999998,80.4452,42.94606666666667,,,,7.8,903.0,1008.0,0,0,0,0,0,1,0
AS14.06,7.5,0.0,0.7142857142857143,0.13886691201303214,73.94134631231138,1,1,39.894533333333335,40.319974576271186,10.534828973843059,,,21.1315,26.24755,61.235787234042554,40.0075,,,,7.8,903.0,1010.0,0,0,0,0,0,0,1
AS14.06,7.733333333333333,-0.06666666666666667,0.8666666666666667,0.16395344596171804,87.86440000322129,1,5,41.476297872340425,35.40894117647059,11.691884057971015,,795.444,21.1315,25.6847,74.13978021978022,40.0075,,,1.6196666666666668,7.0,903.0,1010.0,1,0,0,0,0,0,0
AS14.06,7.533333333333333,-0.06666666666666667,0.7333333333333333,0.16011551283276776,88.84355458213771,2,4,72.67166666666667,31.197388888888888,12.862533007334964,,795.444,27.522,12.19775,64.14374468085106,,,,1.6196666666666668,7.75,904.0,1012.0,0,1,0,0,0,0,0
AS14.06,7.5,-0.07142857142857142,0.6428571428571429,0.19799755218001186,114.32678801453056,5,4,71.82661643835617,40.03410843373494,12.529310262529833,,813.31175,27.522,10.030533333333333,74.42668085106384,,,,1.6196666666666668,6.8,904.0,1016.0,0,0,1,0,0,0,0
AS14.06,7.142857142857143,-0.2857142857142857,0.5,0.1829656893729451,95.64387786661396,8,0,86.22465217391304,43.33958024691358,8.585454376163874,,866.915,48.6305,10.984066666666667,68.15544736842105,22.122,,,,7.2,904.0,1017.0,0,0,0,1,0,0,0
AS14.06,7.214285714285714,-0.21428571428571427,0.5,0.20024866862176158,94.57985057776001,9,0,50.171,48.68621259842519,6.803693798449612,,437.9715,55.66666666666667,10.6391875,64.30985185185185,37.9274,,,,7.0,904.0,1015.0,0,0,0,0,1,0,0
AS14.06,7.0,-0.3333333333333333,0.3333333333333333,0.17480539732887398,90.67185159454077,6,0,45.73893023255814,48.03087096774193,7.581878003696858,,235.10857142857142,55.66666666666667,9.699875,72.49400943396226,61.63325,,,,7.0,904.0,1011.0,0,0,0,0,0,1,0
AS14.06,7.066666666666666,-0.26666666666666666,0.4666666666666667,0.21396686909539803,87.92400854876918,4,0,40.569,45.72818041237113,7.9674766584766585,,235.10857142857142,,11.1304375,89.00009523809524,59.79692857142857,,,,7.0,904.0,1007.0,0,0,0,0,0,0,1
AS14.06,7.0,-0.6,0.4666666666666667,0.13446918101278568,108.97555813678478,3,0,56.79052631578947,45.7982109375,8.143291390728477,,272.78866666666664,,13.335733333333334,121.73121126760563,66.9642,,,,6.2,904.0,1003.0,1,0,0,0,0,0,0
AS14.06,6.733333333333333,-0.6666666666666666,0.4,0.14850914105274568,104.0428199927013,6,0,50.030794117647055,38.645047297297296,6.590732283464567,,,,13.450733333333334,103.3085974025974,39.28225,,,,6.6,904.0,1001.0,0,1,0,0,0,0,0
AS14.06,6.6,-0.6,0.13333333333333333,0.1195339362904018,110.04700560516191,8,1,81.5522,45.220262295081966,8.190866666666667,,636.9580000000001,57.605666666666664,12.095600000000001,79.42297674418604,20.729499999999998,,,,7.4,905.0,999.0,0,0,1,0,0,0,0
AS14.06,6.733333333333333,-0.13333333333333333,0.26666666666666666,0.15799631186776936,99.4920705324387,8,1,95.72859574468085,45.96594841269841,10.360783261802576,,636.9580000000001,161.65849999999998,11.032333333333334,77.39744791666666,72.26875,,,1.0070000000000001,7.6,906.0,1000.0,0,0,0,1,0,0,0
AS14.06,7.2,0.0,0.5333333333333333,0.16758726578564637,91.41392057294883,6,5,105.92754347826087,43.109514814814816,8.997507826086956,,323.04100000000005,161.65849999999998,10.566705882352942,83.71324242424242,43.93923076923077,,,13.572500000000002,7.8,910.0,1001.0,0,0,0,0,1,0,0
AS14.06,7.6,0.0,0.8666666666666667,0.17776564332111097,82.11155631192311,2,4,100.61079166666667,39.65198880597015,16.30027868852459,,9.124,281.9765,10.588176470588236,86.21306896551724,42.72862068965517,,,13.572500000000002,8.2,914.0,1003.0,0,0,0,0,0,1,0
AS14.06,7.866666666666666,0.0,0.9333333333333333,0.220859177628952,74.59839759102788,1,4,40.08822222222222,35.21876237623763,17.085642857142858,,190.3975,90.13600000000001,12.36,75.03863,36.63451724137931,,,21.1095,6.5,918.0,1004.0,0,0,0,0,0,0,1
AS14.06,7.571428571428571,-0.35714285714285715,0.7857142857142857,0.25915724533274226,82.66627876315498,2,0,54.844857142857144,42.38700552486188,18.8509192139738,,371.671,90.13600000000001,13.0093125,75.83608139534884,32.03311111111111,,,16.081,7.25,918.0,1001.0,1,0,0,0,0,0,0
AS14.06,7.384615384615385,-0.38461538461538464,0.6923076923076923,0.24785790311245198,90.21823756997756,4,0,78.80518181818182,41.84251552795031,7.673469002695418,,371.671,29.434,12.339066666666666,68.91908620689655,33.991142857142854,,,16.081,7.0,918.0,999.0,0,1,0,0,0,0,0
AS14.06,6.923076923076923,-0.6923076923076923,0.5384615384615384,0.23526746673616805,92.46862254540126,9,1,91.24314285714286,44.705193693693694,5.519807511737089,,,50.54,10.211066666666667,72.47551282051282,32.55315384615385,,,6.0280000000000005,7.6,917.0,998.0,0,0,1,0,0,0,0
AS14.06,7.285714285714286,-0.21428571428571427,0.5714285714285714,0.1753514009711169,110.74778774611805,8,1,100.4068,45.751577205882356,7.763161904761905,,,39.86,10.892666666666667,60.80675213675214,19.7666,,,6.0280000000000005,6.8,916.0,1000.0,0,0,0,1,0,0,0
AS14.06,7.133333333333334,-0.06666666666666667,0.5333333333333333,0.16615705346945997,122.38612237593513,7,1,78.95974509803922,47.52893312101911,10.914320907617505,,,29.85676923076923,60.34196153846154,63.71232638888889,22.688833333333335,,,6.0280000000000005,6.25,915.0,1003.0,0,0,0,0,1,0,0
AS14.06,6.928571428571429,-0.21428571428571427,0.5,0.14772773055350813,116.54951815479268,5,0,81.308075,45.54415987460815,12.310816425120773,,76.947,25.120307692307694,60.30011538461539,58.76437903225806,37.488416666666666,,,,6.8,915.0,1002.0,0,0,0,0,0,1,0
AS14.06,6.642857142857143,-0.14285714285714285,0.5714285714285714,0.12837404880574113,86.99625089396017,8,0,44.96553488372093,43.975804780876494,12.49809765625,,76.947,25.672,62.5534,58.54607575757576,53.93911111111111,,,,8.2,915.0,1001.0,0,0,0,0,0,0,1
AS14.06,7.142857142857143,0.0,0.6428571428571429,0.08547350807640018,76.00709402764964,7,0,44.270593749999996,42.472967741935484,11.17163959390863,,76.947,10.072000000000001,10.780625,75.34392592592593,56.019,,,,7.0,915.0,999.0,1,0,0,0,0,0,0
AS14.06,7.333333333333333,0.3333333333333333,0.6666666666666666,0.06718493806352865,72.37924291923461,5,0,27.33662962962963,40.21397826086957,11.54423752969121,,,,10.9635,86.30728571428571,51.858200000000004,,,,6.6,915.0,999.0,0,1,0,0,0,0,0
AS14.06,7.266666666666667,0.13333333333333333,0.6666666666666666,0.07751991657526282,83.49992770746529,7,1,61.41710344827586,42.87511870503597,13.392544041450778,,,14.655333333333333,11.6241875,73.7487032967033,53.431285714285714,,,,7.0,915.0,998.0,0,0,1,0,0,0,0
AS14.06,6.866666666666666,-0.06666666666666667,0.6666666666666666,0.12135789256570845,83.2795833280931,11,1,56.437444444444445,45.43129661016949,12.497229787234042,,,24.4735,16.9760625,74.92563095238096,56.5882,,,26.581999999999997,7.75,916.0,998.0,0,0,0,1,0,0,0
AS14.06,7.071428571428571,-0.21428571428571427,0.7142857142857143,0.17255032411304572,77.34714733690456,15,4,66.59636956521739,46.750994535519126,10.126489795918367,,,21.551000000000002,20.8884375,64.54268831168831,52.5735,,,20.8495,6.4,917.0,995.0,0,0,0,0,1,0,0
AS14.06,7.0,-0.42857142857142855,0.6428571428571429,0.2098230853768873,75.89562537374816,12,3,49.605377777777775,41.74266225165563,8.280246376811593,,,27.761666666666667,18.247823529411765,95.86622857142856,54.6105,,,20.8495,7.5,917.0,992.0,0,0,0,0,0,1,0
AS14.06,7.153846153846154,-0.46153846153846156,0.6923076923076923,0.23116004493803063,62.332902579731126,18,4,38.37694029850746,37.92095,6.709991496598639,,,18.186272727272726,15.854466666666667,87.04026785714285,126.13581818181818,,,15.117,7.2,918.0,983.0,0,0,0,0,0,0,1
AS14.06,7.0,-0.5714285714285714,0.7857142857142857,0.1797961229946524,61.426011326627936,13,1,28.36732075471698,36.70187356321839,7.2539146067415725,,,19.6033,11.130933333333333,90.67292156862744,192.29500000000002,,,,6.75,918.0,977.0,1,0,0,0,0,0,0
AS14.06,7.153846153846154,-0.3076923076923077,0.8461538461538461,0.15544183778527088,54.6415149347106,10,1,19.606394736842105,42.55693142857143,5.873022935779816,,,16.7837,11.364076923076922,53.47560714285714,272.66775,,,,7.25,918.0,973.0,0,1,0,0,0,0,0
AS14.06,7.076923076923077,-0.3076923076923077,0.8461538461538461,0.1386700258483347,69.94014584223427,2,0,92.133875,46.89723157894737,8.218233796296296,,,10.509,9.390615384615385,83.0405061728395,83.32,,,,6.8,918.0,975.0,0,0,1,0,0,0,0
AS14.06,6.923076923076923,-0.3076923076923077,0.6923076923076923,0.15213527607453198,81.76777931328476,3,0,80.81975,44.84639483394834,10.035770609318996,,,20.615666666666666,8.618384615384615,82.85828260869565,63.787,,,,8.0,918.0,978.0,0,0,0,1,0,0,0
AS14.06,7.357142857142857,-0.21428571428571427,0.8571428571428571,0.19375281810721448,84.83382572672672,5,0,62.582625,43.528552380952384,12.705463917525773,,,20.6492,9.00007142857143,103.65275714285714,37.82644444444445,,,,7.2,918.0,979.0,0,0,0,0,1,0,0
AS14.06,7.333333333333333,-0.42857142857142855,0.8571428571428571,0.19737677164343118,97.17416060897352,7,0,49.885225,42.198005649717516,11.059960396039603,,,25.8005,8.204533333333334,107.89527450980393,40.25406666666667,,,7.101,6.25,918.0,978.0,0,0,0,0,0,1,0
AS14.06,7.214285714285714,-0.46153846153846156,0.6923076923076923,0.23857026182642418,90.34282029792666,6,0,40.353566666666666,42.27237837837838,8.483092250922509,,,67.373,9.777375,118.70856756756757,38.573142857142855,,,7.101,7.6,918.0,975.0,0,0,0,0,0,0,1
AS14.06,7.071428571428571,-0.7692307692307693,0.5833333333333334,0.19101902727254097,95.82510234239535,4,0,49.462192307692305,42.66934166666667,3.428773946360153,,,123.711,14.627882352941176,121.48434210526315,38.19828571428571,46.9985,,7.101,7.0,918.0,974.0,1,0,0,0,0,0,0
AS14.06,7.0,-0.75,0.45454545454545453,0.15622054715120723,75.50707800844883,0,0,20.75042105263158,38.364984732824425,4.386687719298245,,,123.711,15.172687499999999,93.52416666666667,30.2395,46.9985,,,,918.0,974.0,0,1,0,0,0,0,0
AS14.06,7.375,-0.75,0.7142857142857143,0.12465146540225855,96.80799999050589,1,0,23.746703703703705,48.08535326086957,5.5855319693094625,,,13.597875,16.6876,86.30790789473684,33.74066666666667,46.9985,,,6.75,918.0,973.0,0,0,1,0,0,0,0
AS14.06,6.857142857142857,-0.5714285714285714,0.42857142857142855,0.11043696600014459,95.52600840260001,3,3,45.87475,49.72272608695652,7.988727091633466,,,29.607699999999998,32.78375,75.15815463917527,40.480000000000004,,,8.026,7.0,920.0,972.0,0,0,0,1,0,0,0
AS14.06,6.8,-0.6,0.4,0.11896566785004915,98.40998305035177,3,3,52.49248387096774,54.599770588235295,8.637734210526316,,,29.607699999999998,39.014125,69.49720779220779,32.488,,,8.026,,922.0,970.0,0,0,0,0,1,0,0
AS14.06,6.8,-0.6,0.4,0.11120706274971241,87.63970755631068,2,3,65.54071428571429,50.73820454545454,10.162658653846155,,,93.64699999999999,39.014125,67.43369696969697,24.233,,,8.026,,924.0,970.0,0,0,0,0,0,1,0
AS14.06,7.0,-1.0,1.0,0.0,,0,0,,151.73149999999998,7.466,,,,,63.596000000000004,,,,,,924.0,970.0,0,0,0,0,0,0,1
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,1,0,0,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,1,0,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,1,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,1,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,1,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,0,1,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,0,0,1
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,1,0,0,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,1,0,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,1,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,1,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,1,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,0,1,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,0,0,1
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,1,0,0,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,1,0,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,1,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,1,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,1,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,0,1,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,0,0,1
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,1,0,0,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,1,0,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,1,0,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,1,0,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,1,0,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,0,1,0
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,0,0,0,0,0,0,1
AS14.06,,,,,,0,0,,,,,,,,,,,,,,924.0,970.0,1,0,0,0,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,1,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,1,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,1,0,0,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,1,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,1,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,1,0,0,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,1,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,1,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,1,0,0,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,1,0,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,1,0,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,1,0
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
AS14.07,,,,,,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0
AS14.07,,,,,,0,1,,,,,,,,,,,,,,1263.0,,0,1,0,0,0,0,0
AS14.07,,,,,591.697000026703,3,1,11.092699999999999,55.24239130434783,298.5434,,,,28.683166666666665,110.493,,59.391000000000005,,,6.8,1263.0,1088.0,0,0,1,0,0,0,0
AS14.07,6.8,-1.0,1.4,,76.10916767291675,3,3,13.544265060240964,35.386210045662104,232.56714285714287,,,,21.91425,145.33075,29.1914,31.4551,,,5.25,1189.0,1088.0,0,0,0,1,0,0,0
AS14.07,6.111111111111111,-0.8888888888888888,0.6666666666666666,,84.65385921164967,3,3,15.462673553719007,39.89982561307902,230.81068421052632,,,,18.442315789473685,89.9424,29.1914,31.4551,,,7.0,1188.0,1088.0,0,0,0,0,1,0,0
AS14.07,6.333333333333333,-0.5833333333333334,0.75,,109.2822228307309,0,3,16.01595419847328,36.52708227848101,183.79055,,,,12.789571428571428,90.3993023255814,38.820125000000004,28.35111111111111,31.218000000000004,,6.0,1187.0,1088.0,0,0,0,0,0,1,0
AS14.07,6.0,-0.3333333333333333,0.16666666666666666,,117.48178106793286,0,1,17.056912280701756,38.94645146726862,221.82258823529412,,,,26.771449999999998,88.14777083333334,155.76999999999998,114.432,31.218000000000004,,7.75,1205.0,1088.0,0,0,0,0,0,0,1
AS14.07,6.833333333333333,-0.08333333333333333,0.75,,76.35982845540633,0,0,16.4395234375,29.124279032258066,181.9065,,,,33.01947058823529,85.03726086956522,155.76999999999998,114.432,31.218000000000004,,8.0,1205.0,1088.0,1,0,0,0,0,0,0
AS14.07,7.0,-0.09090909090909091,0.7272727272727273,,45.321379654286275,4,9,18.592916083916084,25.988027231467473,176.7380588235294,,,,59.97272727272727,83.41654838709678,224.15366666666665,114.432,,,7.666666666666667,1103.0,1143.0,0,1,0,0,0,0,0
AS14.07,7.75,-0.16666666666666666,1.3333333333333333,0.13434490180252895,43.04305029496912,8,9,16.982385416666666,25.340202777777776,131.93359999999998,,,,78.78875,99.84932142857143,63.049666666666674,,,,6.6,1062.0,1113.0,0,0,1,0,0,0,0
AS14.07,7.3076923076923075,-0.07692307692307693,1.0,0.11242642849647393,52.65600579619637,16,13,19.304365758754862,27.52091773308958,192.95252941176471,,,,72.00376923076922,128.57814285714286,78.578,,,,6.8,1012.0,1079.0,0,0,0,1,0,0,0
AS14.07,7.0625,-0.0625,0.8125,0.10302249170424667,65.85907546579212,14,12,19.340028368794325,32.58532945736434,232.9773076923077,,,,50.480124999999994,142.5173870967742,64.40716666666667,,,,8.25,969.0,1043.0,0,0,0,0,1,0,0
AS14.07,7.142857142857143,0.21428571428571427,0.7857142857142857,0.0970312738966115,88.07285083064717,11,12,20.90476646706587,33.7067661097852,184.9399,,,,28.283214285714283,138.30894285714285,53.094235294117645,43.581857142857146,14.225999999999999,,7.0,942.0,1032.0,0,0,0,0,0,1,0
AS14.07,7.285714285714286,0.21428571428571427,0.9285714285714286,0.07655864798535314,118.8126642874309,3,13,20.595402597402597,35.75734055727554,222.41668571428573,,,,27.941499999999998,125.55584444444445,55.92294444444444,43.581857142857146,14.225999999999999,,6.2,916.0,1027.0,0,0,0,0,0,0,1
AS14.07,7.071428571428571,0.21428571428571427,0.7857142857142857,0.06758600409651933,142.91397788250342,3,6,21.029010273972602,38.92841218637993,219.7242972972973,,,,28.38925,113.6390243902439,46.957499999999996,43.581857142857146,14.225999999999999,,4.333333333333333,900.0,1020.0,1,0,0,0,0,0,0
AS14.07,6.076923076923077,-0.07692307692307693,0.38461538461538464,0.05178867482714413,145.74871748872937,7,7,20.045891050583656,50.22519090909091,325.3865333333333,,,,20.739208333333334,126.39045,48.853625,,,,6.6,886.0,1004.0,0,1,0,0,0,0,0
AS14.07,5.923076923076923,-0.5384615384615384,0.3076923076923077,0.0649333749304464,113.7482546567917,10,10,16.566255319148937,46.41061235955056,381.5724583333333,,,,12.4695,144.9849375,36.454307692307694,,,,5.5,894.0,1000.0,0,0,1,0,0,0,0
AS14.07,5.666666666666667,-1.0833333333333333,0.4166666666666667,0.09610526265867918,113.54576032483546,21,13,17.876728459530025,44.88613243243243,410.97668,,,,16.042461538461538,144.17803333333333,153.22016666666667,,,,6.2,904.0,997.0,0,0,0,1,0,0,0
AS14.07,6.142857142857143,-0.8571428571428571,0.42857142857142855,0.10907106267902905,99.4565151460243,21,12,16.805064690026953,39.36354342431762,470.81309090909093,,,,14.6965,100.67803703703704,162.80566666666667,,,,6.5,912.0,1005.0,0,0,0,0,1,0,0
AS14.07,6.076923076923077,-0.7692307692307693,0.15384615384615385,0.09869376878568711,97.29595665739782,25,6,16.532681818181818,39.09490087463557,330.75045454545455,,,,21.217388888888888,118.67832,146.85771428571428,150.612,363.42900000000003,,6.0,918.0,1018.0,0,0,0,0,0,1,0
AS14.07,6.25,-0.4166666666666667,0.25,0.12373347814922998,85.98504396148651,21,7,13.44673356401384,36.4410724137931,257.45195652173913,,,,23.306470588235292,116.40842857142857,66.54814285714286,150.612,363.42900000000003,,6.75,926.0,1027.0,0,0,0,0,0,0,1
AS14.07,6.454545454545454,-0.5454545454545454,0.5454545454545454,0.11241757371259922,88.3428084375301,18,10,13.706531365313653,34.38261132075472,185.362875,,,,28.8130625,122.00361764705882,50.117000000000004,150.612,182.21550000000002,,5.4,942.0,1035.0,1,0,0,0,0,0,0
AS14.07,6.0,-0.5,0.5833333333333334,0.12271550227758331,133.43708928568026,11,9,16.9856161971831,36.22936194029851,384.54095454545455,,,,33.06214285714286,170.92794999999998,49.766000000000005,,1.002,,6.8,954.0,1032.0,0,1,0,0,0,0,0
AS14.07,6.285714285714286,-0.5714285714285714,0.5714285714285714,0.07121364882624982,130.68410686955198,3,4,15.176438524590164,43.77909859154929,317.5678214285714,,,,28.982277777777778,180.34594117647057,,37.72409090909091,1.002,,6.4,961.0,1035.0,0,0,1,0,0,0,0
AS14.07,6.2,-0.6666666666666666,0.4666666666666667,0.07611238021165412,147.13146349722453,3,3,15.2015875,41.658803867403314,306.97584,,,,26.36915,152.16329411764707,,37.72409090909091,6.037999999999999,,6.2,964.0,1033.0,0,0,0,1,0,0,0
AS14.07,6.466666666666667,-0.3333333333333333,0.4,0.08234364938155665,116.28135199832917,9,6,11.179081081081081,39.20357664233577,226.77311764705883,,,,18.618166666666667,105.99918518518518,22.179000000000002,37.72409090909091,6.037999999999999,,3.5,961.0,1028.0,0,0,0,0,1,0,0
AS14.07,5.833333333333333,-0.16666666666666666,0.08333333333333333,0.07959949237911125,119.88293333980775,8,7,10.902833333333334,27.004375,509.08333333333337,,,,14.0805,105.15817391304348,25.234545454545454,,6.037999999999999,,6.4,961.0,1023.0,0,0,0,0,0,1,0
AS14.07,5.833333333333333,0.2727272727272727,0.09090909090909091,0.10692500829532915,131.66838954770293,8,15,11.68483193277311,39.07152195121951,523.5800714285715,,,,21.533583333333333,159.79514285714285,39.78926315789474,72.282,,,6.5,952.0,1018.0,0,0,0,0,0,0,1
AS14.07,5.909090909090909,0.0,0.5,0.07937871199903286,116.5124213121556,7,11,11.978718061674009,35.72861254612546,369.3504210526316,,,,21.62275,122.45048,40.76761111111111,72.282,,,6.2,947.0,1014.0,1,0,0,0,0,0,0
AS14.07,6.357142857142857,-0.15384615384615385,0.6923076923076923,0.06760233478147917,112.82297155527571,9,11,13.384270042194093,36.16723344947735,398.66404,,,,20.727866666666667,121.70940740740741,59.802,72.282,,,6.0,942.0,1011.0,0,1,0,0,0,0,0
AS14.07,6.230769230769231,-0.38461538461538464,0.6153846153846154,0.02309884680623143,93.45532759510243,7,1,12.977221518987342,39.358606741573034,286.9996,,,,13.750133333333332,144.3463181818182,,,,,4.75,944.0,1010.0,0,0,1,0,0,0,0
AS14.07,5.6923076923076925,-0.6923076923076923,0.3076923076923077,0.052977705445116825,82.91523529501524,4,9,15.086050691244239,47.99556428571429,321.97292307692305,,,,28.44075,147.13257894736842,33.254,22.088,,,3.8,943.0,1010.0,0,0,0,1,0,0,0
AS14.07,4.769230769230769,-1.0769230769230769,0.0,0.08122340815181156,91.86830575431848,3,8,16.837391705069123,51.24536026936027,320.2571111111111,,,,27.6243,149.71008695652174,33.254,22.088,,,5.2,940.0,1009.0,0,0,0,0,1,0,0
AS14.07,4.571428571428571,-1.1428571428571428,-0.2857142857142857,0.09043900053121606,96.60875619935592,4,10,20.40144776119403,52.30444881889764,884.9633333333334,,,,25.953333333333333,131.1541,33.254,22.088,,,7.0,939.0,1007.0,0,0,0,0,0,1,0
AS14.07,5.214285714285714,-0.7142857142857143,-0.07142857142857142,0.056162150616967485,122.58921642267879,2,2,25.459913978494626,48.0667808988764,698.3530000000001,,,,17.380111111111113,110.68305555555555,,,,,3.0,940.0,1006.0,0,0,0,0,0,0,1
AS14.07,5.7,-0.6,0.0,0.045733713705479725,189.26616051756307,1,2,22.27741818181818,53.777296,387.298,,,,19.050538461538462,134.23271428571428,,28.115666666666666,,,6.6,941.0,1006.0,1,0,0,0,0,0,0
AS14.07,6.4,-0.3,0.6,0.05057216483115655,156.3711217403412,0,0,12.790111111111111,49.32011931818182,328.98125,,,,18.372363636363637,104.49945945945946,244.99733333333333,32.364,,,6.0,941.0,1006.0,0,1,0,0,0,0,0
AS14.07,6.0,-0.45454545454545453,0.45454545454545453,0.07986040195581731,171.7494920567861,0,2,15.281303448275862,57.68722905027933,518.009,,,,17.514846153846154,94.74226315789474,244.99733333333333,32.364,,,6.0,937.0,1006.0,0,0,1,0,0,0,0
AS14.07,6.230769230769231,-0.38461538461538464,0.46153846153846156,0.07604972894394109,145.95656829714127,5,2,14.7595826446281,59.36865185185185,385.3134166666667,,,,20.517777777777777,94.30265909090909,204.076,163.36700000000002,,,5.6,934.0,1007.0,0,0,0,1,0,0,0
AS14.07,5.846153846153846,-0.46153846153846156,0.3076923076923077,0.10811660987445837,111.10229032014009,8,3,13.81227570093458,57.44550612244898,357.42066666666665,,,,21.94015,78.74795454545455,81.312,412.62800000000004,1.003,,3.3333333333333335,932.0,1008.0,0,0,0,0,1,0,0
